Result,name,Context
✅ UPDATED in military_events table,30484,descendant_count=3
✅ UPDATED in military_events table,30505,descendant_count=3
✅ UPDATED in military_events table,30526,descendant_count=3
✅ UPDATED in military_events table,30539,descendant_count=3
✅ UPDATED in military_events table,30584,descendant_count=3
✅ UPDATED in military_events table,30587,descendant_count=3
✅ UPDATED in military_events table,30688,descendant_count=3
✅ UPDATED in military_events table,13,descendant_count=2
✅ UPDATED in military_events table,165,descendant_count=2
✅ UPDATED in military_events table,170,descendant_count=2
✅ UPDATED in military_events table,182,descendant_count=2
✅ UPDATED in military_events table,223,descendant_count=2
✅ UPDATED in military_events table,251,descendant_count=2
✅ UPDATED in military_events table,368,descendant_count=2
✅ UPDATED in military_events table,371,descendant_count=2
✅ UPDATED in military_events table,392,descendant_count=2
✅ UPDATED in military_events table,412,descendant_count=2
✅ UPDATED in military_events table,425,descendant_count=2
✅ UPDATED in military_events table,446,descendant_count=2
✅ UPDATED in military_events table,571,descendant_count=2
✅ UPDATED in military_events table,618,descendant_count=2
✅ UPDATED in military_events table,661,descendant_count=2
✅ UPDATED in military_events table,707,descendant_count=2
✅ UPDATED in military_events table,834,descendant_count=2
✅ UPDATED in military_events table,902,descendant_count=2
✅ UPDATED in military_events table,963,descendant_count=2
✅ UPDATED in military_events table,998,descendant_count=2
✅ UPDATED in military_events table,1056,descendant_count=2
✅ UPDATED in military_events table,1114,descendant_count=2
✅ UPDATED in military_events table,1128,descendant_count=2
✅ UPDATED in military_events table,1137,descendant_count=2
✅ UPDATED in military_events table,1166,descendant_count=2
✅ UPDATED in military_events table,1197,descendant_count=2
✅ UPDATED in military_events table,1218,descendant_count=2
✅ UPDATED in military_events table,1250,descendant_count=2
✅ UPDATED in military_events table,1260,descendant_count=2
✅ UPDATED in military_events table,1264,descendant_count=2
✅ UPDATED in military_events table,1269,descendant_count=2
✅ UPDATED in military_events table,1364,descendant_count=2
✅ UPDATED in military_events table,1429,descendant_count=2
✅ UPDATED in military_events table,1457,descendant_count=2
✅ UPDATED in military_events table,1473,descendant_count=2
✅ UPDATED in military_events table,1497,descendant_count=2
✅ UPDATED in military_events table,1504,descendant_count=2
✅ UPDATED in military_events table,1528,descendant_count=2
✅ UPDATED in military_events table,1697,descendant_count=2
✅ UPDATED in military_events table,1758,descendant_count=2
✅ UPDATED in military_events table,1768,descendant_count=2
✅ UPDATED in military_events table,1852,descendant_count=2
✅ UPDATED in military_events table,1911,descendant_count=2
✅ UPDATED in military_events table,1919,descendant_count=2
✅ UPDATED in military_events table,1929,descendant_count=2
✅ UPDATED in military_events table,1943,descendant_count=2
✅ UPDATED in military_events table,1957,descendant_count=2
✅ UPDATED in military_events table,2077,descendant_count=2
✅ UPDATED in military_events table,2118,descendant_count=2
✅ UPDATED in military_events table,2121,descendant_count=2
✅ UPDATED in military_events table,2129,descendant_count=2
✅ UPDATED in military_events table,2157,descendant_count=2
✅ UPDATED in military_events table,2160,descendant_count=2
✅ UPDATED in military_events table,2201,descendant_count=2
✅ UPDATED in military_events table,2479,descendant_count=2
✅ UPDATED in military_events table,2484,descendant_count=2
✅ UPDATED in military_events table,2522,descendant_count=2
✅ UPDATED in military_events table,2571,descendant_count=2
✅ UPDATED in military_events table,2579,descendant_count=2
✅ UPDATED in military_events table,2594,descendant_count=2
✅ UPDATED in military_events table,2602,descendant_count=2
✅ UPDATED in military_events table,2840,descendant_count=2
✅ UPDATED in military_events table,2843,descendant_count=2
✅ UPDATED in military_events table,2909,descendant_count=2
✅ UPDATED in military_events table,2918,descendant_count=2
✅ UPDATED in military_events table,3113,descendant_count=2
✅ UPDATED in military_events table,3276,descendant_count=2
✅ UPDATED in military_events table,3377,descendant_count=2
✅ UPDATED in military_events table,3381,descendant_count=2
✅ UPDATED in military_events table,3494,descendant_count=2
✅ UPDATED in military_events table,3530,descendant_count=2
✅ UPDATED in military_events table,3534,descendant_count=2
✅ UPDATED in military_events table,3540,descendant_count=2
✅ UPDATED in military_events table,3601,descendant_count=2
✅ UPDATED in military_events table,3645,descendant_count=2
✅ UPDATED in military_events table,3696,descendant_count=2
✅ UPDATED in military_events table,3737,descendant_count=2
✅ UPDATED in military_events table,3780,descendant_count=2
✅ UPDATED in military_events table,3840,descendant_count=2
✅ UPDATED in military_events table,3937,descendant_count=2
✅ UPDATED in military_events table,4042,descendant_count=2
✅ UPDATED in military_events table,4058,descendant_count=2
✅ UPDATED in military_events table,4122,descendant_count=2
✅ UPDATED in military_events table,4149,descendant_count=2
✅ UPDATED in military_events table,4189,descendant_count=2
✅ UPDATED in military_events table,4222,descendant_count=2
✅ UPDATED in military_events table,4342,descendant_count=2
✅ UPDATED in military_events table,4361,descendant_count=2
✅ UPDATED in military_events table,4384,descendant_count=2
✅ UPDATED in military_events table,4391,descendant_count=2
✅ UPDATED in military_events table,4402,descendant_count=2
✅ UPDATED in military_events table,4405,descendant_count=2
✅ UPDATED in military_events table,4428,descendant_count=2
✅ UPDATED in military_events table,4486,descendant_count=2
✅ UPDATED in military_events table,4612,descendant_count=2
✅ UPDATED in military_events table,4624,descendant_count=2
✅ UPDATED in military_events table,4638,descendant_count=2
✅ UPDATED in military_events table,4691,descendant_count=2
✅ UPDATED in military_events table,4714,descendant_count=2
✅ UPDATED in military_events table,4778,descendant_count=2
✅ UPDATED in military_events table,4789,descendant_count=2
✅ UPDATED in military_events table,4795,descendant_count=2
✅ UPDATED in military_events table,4840,descendant_count=2
✅ UPDATED in military_events table,4964,descendant_count=2
✅ UPDATED in military_events table,4990,descendant_count=2
✅ UPDATED in military_events table,5031,descendant_count=2
✅ UPDATED in military_events table,5059,descendant_count=2
✅ UPDATED in military_events table,5318,descendant_count=2
✅ UPDATED in military_events table,5476,descendant_count=2
✅ UPDATED in military_events table,5551,descendant_count=2
✅ UPDATED in military_events table,5674,descendant_count=2
✅ UPDATED in military_events table,5682,descendant_count=2
✅ UPDATED in military_events table,5723,descendant_count=2
✅ UPDATED in military_events table,5806,descendant_count=2
✅ UPDATED in military_events table,5830,descendant_count=2
✅ UPDATED in military_events table,5910,descendant_count=2
✅ UPDATED in military_events table,5919,descendant_count=2
✅ UPDATED in military_events table,5924,descendant_count=2
✅ UPDATED in military_events table,5940,descendant_count=2
✅ UPDATED in military_events table,5961,descendant_count=2
✅ UPDATED in military_events table,5966,descendant_count=2
✅ UPDATED in military_events table,5982,descendant_count=2
✅ UPDATED in military_events table,5987,descendant_count=2
✅ UPDATED in military_events table,5999,descendant_count=2
✅ UPDATED in military_events table,6009,descendant_count=2
✅ UPDATED in military_events table,6093,descendant_count=2
✅ UPDATED in military_events table,6327,descendant_count=2
✅ UPDATED in military_events table,6555,descendant_count=2
✅ UPDATED in military_events table,6735,descendant_count=2
✅ UPDATED in military_events table,6757,descendant_count=2
✅ UPDATED in military_events table,6814,descendant_count=2
✅ UPDATED in military_events table,6837,descendant_count=2
✅ UPDATED in military_events table,7028,descendant_count=2
 update_descendant_counts skipped.,7040,No descendants found.
✅ UPDATED in military_events table,7064,descendant_count=2
✅ UPDATED in military_events table,7178,descendant_count=2
✅ UPDATED in military_events table,7341,descendant_count=2
✅ UPDATED in military_events table,7766,descendant_count=2
✅ UPDATED in military_events table,7853,descendant_count=2
✅ UPDATED in military_events table,7952,descendant_count=2
✅ UPDATED in military_events table,8348,descendant_count=2
✅ UPDATED in military_events table,8373,descendant_count=2
✅ UPDATED in military_events table,8458,descendant_count=2
✅ UPDATED in military_events table,8616,descendant_count=2
✅ UPDATED in military_events table,8747,descendant_count=2
✅ UPDATED in military_events table,8947,descendant_count=2
✅ UPDATED in military_events table,8958,descendant_count=2
✅ UPDATED in military_events table,9226,descendant_count=2
✅ UPDATED in military_events table,9288,descendant_count=2
✅ UPDATED in military_events table,9409,descendant_count=2
✅ UPDATED in military_events table,9488,descendant_count=2
✅ UPDATED in military_events table,9521,descendant_count=2
✅ UPDATED in military_events table,9572,descendant_count=2
✅ UPDATED in military_events table,9815,descendant_count=2
✅ UPDATED in military_events table,9922,descendant_count=2
✅ UPDATED in military_events table,10503,descendant_count=2
✅ UPDATED in military_events table,10532,descendant_count=2
✅ UPDATED in military_events table,10623,descendant_count=2
✅ UPDATED in military_events table,10629,descendant_count=2
✅ UPDATED in military_events table,10879,descendant_count=2
✅ UPDATED in military_events table,10964,descendant_count=2
✅ UPDATED in military_events table,11009,descendant_count=2
✅ UPDATED in military_events table,11199,descendant_count=2
✅ UPDATED in military_events table,11235,descendant_count=2
✅ UPDATED in military_events table,11274,descendant_count=2
✅ UPDATED in military_events table,11277,descendant_count=2
✅ UPDATED in military_events table,11324,descendant_count=2
✅ UPDATED in military_events table,11352,descendant_count=2
✅ UPDATED in military_events table,11467,descendant_count=2
✅ UPDATED in military_events table,11700,descendant_count=2
✅ UPDATED in military_events table,11715,descendant_count=2
✅ UPDATED in military_events table,11801,descendant_count=2
✅ UPDATED in military_events table,11819,descendant_count=2
✅ UPDATED in military_events table,11888,descendant_count=2
✅ UPDATED in military_events table,12009,descendant_count=2
✅ UPDATED in military_events table,12015,descendant_count=2
✅ UPDATED in military_events table,12018,descendant_count=2
✅ UPDATED in military_events table,12021,descendant_count=2
✅ UPDATED in military_events table,12088,descendant_count=2
✅ UPDATED in military_events table,12328,descendant_count=2
✅ UPDATED in military_events table,12422,descendant_count=2
✅ UPDATED in military_events table,12686,descendant_count=2
✅ UPDATED in military_events table,12723,descendant_count=2
✅ UPDATED in military_events table,12879,descendant_count=2
✅ UPDATED in military_events table,12953,descendant_count=2
✅ UPDATED in military_events table,13013,descendant_count=2
✅ UPDATED in military_events table,13035,descendant_count=2
✅ UPDATED in military_events table,13045,descendant_count=2
✅ UPDATED in military_events table,13114,descendant_count=2
✅ UPDATED in military_events table,13280,descendant_count=2
✅ UPDATED in military_events table,13328,descendant_count=2
✅ UPDATED in military_events table,13395,descendant_count=2
✅ UPDATED in military_events table,13419,descendant_count=2
✅ UPDATED in military_events table,13502,descendant_count=2
✅ UPDATED in military_events table,13691,descendant_count=2
✅ UPDATED in military_events table,13698,descendant_count=2
✅ UPDATED in military_events table,13794,descendant_count=2
✅ UPDATED in military_events table,13844,descendant_count=2
✅ UPDATED in military_events table,13869,descendant_count=2
✅ UPDATED in military_events table,13879,descendant_count=2
✅ UPDATED in military_events table,14059,descendant_count=2
✅ UPDATED in military_events table,14112,descendant_count=2
✅ UPDATED in military_events table,14163,descendant_count=2
✅ UPDATED in military_events table,14223,descendant_count=2
✅ UPDATED in military_events table,14507,descendant_count=2
✅ UPDATED in military_events table,14531,descendant_count=2
✅ UPDATED in military_events table,14595,descendant_count=2
✅ UPDATED in military_events table,14643,descendant_count=2
✅ UPDATED in military_events table,14776,descendant_count=2
✅ UPDATED in military_events table,14835,descendant_count=2
✅ UPDATED in military_events table,14859,descendant_count=2
✅ UPDATED in military_events table,14886,descendant_count=2
✅ UPDATED in military_events table,14904,descendant_count=2
✅ UPDATED in military_events table,14908,descendant_count=2
✅ UPDATED in military_events table,15000,descendant_count=2
✅ UPDATED in military_events table,15027,descendant_count=2
✅ UPDATED in military_events table,15031,descendant_count=2
✅ UPDATED in military_events table,15288,descendant_count=2
✅ UPDATED in military_events table,15379,descendant_count=2
✅ UPDATED in military_events table,15392,descendant_count=2
✅ UPDATED in military_events table,15504,descendant_count=2
✅ UPDATED in military_events table,15576,descendant_count=2
✅ UPDATED in military_events table,15651,descendant_count=2
✅ UPDATED in military_events table,15696,descendant_count=2
✅ UPDATED in military_events table,15749,descendant_count=2
✅ UPDATED in military_events table,15893,descendant_count=2
✅ UPDATED in military_events table,15914,descendant_count=2
✅ UPDATED in military_events table,16006,descendant_count=2
✅ UPDATED in military_events table,16030,descendant_count=2
✅ UPDATED in military_events table,16091,descendant_count=2
✅ UPDATED in military_events table,16111,descendant_count=2
✅ UPDATED in military_events table,16132,descendant_count=2
✅ UPDATED in military_events table,16216,descendant_count=2
✅ UPDATED in military_events table,16230,descendant_count=2
✅ UPDATED in military_events table,16256,descendant_count=2
✅ UPDATED in military_events table,16324,descendant_count=2
✅ UPDATED in military_events table,16427,descendant_count=2
✅ UPDATED in military_events table,16431,descendant_count=2
✅ UPDATED in military_events table,16457,descendant_count=2
✅ UPDATED in military_events table,16561,descendant_count=2
✅ UPDATED in military_events table,16579,descendant_count=2
✅ UPDATED in military_events table,16584,descendant_count=2
✅ UPDATED in military_events table,16661,descendant_count=2
✅ UPDATED in military_events table,16884,descendant_count=2
✅ UPDATED in military_events table,16905,descendant_count=2
✅ UPDATED in military_events table,16956,descendant_count=2
✅ UPDATED in military_events table,16981,descendant_count=2
✅ UPDATED in military_events table,16985,descendant_count=2
✅ UPDATED in military_events table,17156,descendant_count=2
✅ UPDATED in military_events table,17182,descendant_count=2
✅ UPDATED in military_events table,17200,descendant_count=2
✅ UPDATED in military_events table,22114,descendant_count=2
✅ UPDATED in military_events table,24520,descendant_count=2
✅ UPDATED in military_events table,25196,descendant_count=2
✅ UPDATED in military_events table,25243,descendant_count=2
✅ UPDATED in military_events table,25269,descendant_count=2
✅ UPDATED in military_events table,26724,descendant_count=2
 update_descendant_counts skipped.,26839,No descendants found.
✅ UPDATED in military_events table,27161,descendant_count=2
✅ UPDATED in military_events table,27326,descendant_count=2
✅ UPDATED in military_events table,28908,descendant_count=2
✅ UPDATED in military_events table,28967,descendant_count=2
✅ UPDATED in military_events table,29144,descendant_count=2
 update_descendant_counts skipped.,29320,No descendants found.
✅ UPDATED in military_events table,29557,descendant_count=2
✅ UPDATED in military_events table,29635,descendant_count=2
✅ UPDATED in military_events table,29690,descendant_count=2
✅ UPDATED in military_events table,29733,descendant_count=2
✅ UPDATED in military_events table,29736,descendant_count=2
✅ UPDATED in military_events table,29771,descendant_count=2
✅ UPDATED in military_events table,29775,descendant_count=2
✅ UPDATED in military_events table,29857,descendant_count=2
✅ UPDATED in military_events table,29879,descendant_count=2
✅ UPDATED in military_events table,29884,descendant_count=2
✅ UPDATED in military_events table,29888,descendant_count=2
✅ UPDATED in military_events table,30054,descendant_count=2
✅ UPDATED in military_events table,30060,descendant_count=2
✅ UPDATED in military_events table,30072,descendant_count=2
✅ UPDATED in military_events table,30074,descendant_count=2
✅ UPDATED in military_events table,30075,descendant_count=2
✅ UPDATED in military_events table,30116,descendant_count=2
✅ UPDATED in military_events table,30135,descendant_count=2
✅ UPDATED in military_events table,30170,descendant_count=2
✅ UPDATED in military_events table,30175,descendant_count=2
✅ UPDATED in military_events table,30185,descendant_count=2
✅ UPDATED in military_events table,30194,descendant_count=2
✅ UPDATED in military_events table,30195,descendant_count=2
✅ UPDATED in military_events table,30286,descendant_count=2
✅ UPDATED in military_events table,30317,descendant_count=2
✅ UPDATED in military_events table,30320,descendant_count=2
✅ UPDATED in military_events table,30326,descendant_count=2
✅ UPDATED in military_events table,30344,descendant_count=2
✅ UPDATED in military_events table,30360,descendant_count=2
✅ UPDATED in military_events table,30421,descendant_count=2
✅ UPDATED in military_events table,30493,descendant_count=2
✅ UPDATED in military_events table,30525,descendant_count=2
✅ UPDATED in military_events table,30550,descendant_count=2
✅ UPDATED in military_events table,30562,descendant_count=2
✅ UPDATED in military_events table,30567,descendant_count=2
✅ UPDATED in military_events table,30607,descendant_count=2
✅ UPDATED in military_events table,30611,descendant_count=2
✅ UPDATED in military_events table,30657,descendant_count=2
✅ UPDATED in military_events table,30690,descendant_count=2
✅ UPDATED in military_events table,30708,descendant_count=2
✅ UPDATED in military_events table,30717,descendant_count=2
✅ UPDATED in military_events table,30798,descendant_count=2
✅ UPDATED in military_events table,30820,descendant_count=2
✅ UPDATED in military_events table,30894,descendant_count=2
✅ UPDATED in military_events table,30928,descendant_count=2
✅ UPDATED in military_events table,1,descendant_count=1
✅ UPDATED in military_events table,11,descendant_count=1
✅ UPDATED in military_events table,90,descendant_count=1
✅ UPDATED in military_events table,100,descendant_count=1
✅ UPDATED in military_events table,175,descendant_count=1
✅ UPDATED in military_events table,185,descendant_count=1
✅ UPDATED in military_events table,205,descendant_count=1
✅ UPDATED in military_events table,216,descendant_count=1
✅ UPDATED in military_events table,218,descendant_count=1
✅ UPDATED in military_events table,221,descendant_count=1
✅ UPDATED in military_events table,258,descendant_count=1
✅ UPDATED in military_events table,388,descendant_count=1
✅ UPDATED in military_events table,397,descendant_count=1
✅ UPDATED in military_events table,402,descendant_count=1
✅ UPDATED in military_events table,419,descendant_count=1
✅ UPDATED in military_events table,426,descendant_count=1
✅ UPDATED in military_events table,444,descendant_count=1
✅ UPDATED in military_events table,532,descendant_count=1
✅ UPDATED in military_events table,543,descendant_count=1
✅ UPDATED in military_events table,551,descendant_count=1
✅ UPDATED in military_events table,560,descendant_count=1
✅ UPDATED in military_events table,562,descendant_count=1
✅ UPDATED in military_events table,581,descendant_count=1
✅ UPDATED in military_events table,587,descendant_count=1
✅ UPDATED in military_events table,591,descendant_count=1
✅ UPDATED in military_events table,598,descendant_count=1
✅ UPDATED in military_events table,603,descendant_count=1
✅ UPDATED in military_events table,611,descendant_count=1
✅ UPDATED in military_events table,651,descendant_count=1
✅ UPDATED in military_events table,687,descendant_count=1
✅ UPDATED in military_events table,771,descendant_count=1
✅ UPDATED in military_events table,783,descendant_count=1
✅ UPDATED in military_events table,794,descendant_count=1
✅ UPDATED in military_events table,828,descendant_count=1
✅ UPDATED in military_events table,835,descendant_count=1
✅ UPDATED in military_events table,900,descendant_count=1
✅ UPDATED in military_events table,954,descendant_count=1
✅ UPDATED in military_events table,978,descendant_count=1
✅ UPDATED in military_events table,983,descendant_count=1
✅ UPDATED in military_events table,989,descendant_count=1
✅ UPDATED in military_events table,1004,descendant_count=1
✅ UPDATED in military_events table,1008,descendant_count=1
✅ UPDATED in military_events table,1016,descendant_count=1
✅ UPDATED in military_events table,1084,descendant_count=1
✅ UPDATED in military_events table,1126,descendant_count=1
✅ UPDATED in military_events table,1164,descendant_count=1
✅ UPDATED in military_events table,1190,descendant_count=1
✅ UPDATED in military_events table,1257,descendant_count=1
✅ UPDATED in military_events table,1277,descendant_count=1
✅ UPDATED in military_events table,1314,descendant_count=1
✅ UPDATED in military_events table,1336,descendant_count=1
✅ UPDATED in military_events table,1351,descendant_count=1
✅ UPDATED in military_events table,1355,descendant_count=1
✅ UPDATED in military_events table,1368,descendant_count=1
✅ UPDATED in military_events table,1371,descendant_count=1
✅ UPDATED in military_events table,1397,descendant_count=1
✅ UPDATED in military_events table,1404,descendant_count=1
✅ UPDATED in military_events table,1413,descendant_count=1
✅ UPDATED in military_events table,1446,descendant_count=1
✅ UPDATED in military_events table,1453,descendant_count=1
✅ UPDATED in military_events table,1491,descendant_count=1
✅ UPDATED in military_events table,1536,descendant_count=1
✅ UPDATED in military_events table,1540,descendant_count=1
✅ UPDATED in military_events table,1571,descendant_count=1
✅ UPDATED in military_events table,1589,descendant_count=1
✅ UPDATED in military_events table,1666,descendant_count=1
✅ UPDATED in military_events table,1715,descendant_count=1
 update_descendant_counts skipped.,1763,No descendants found.
 update_descendant_counts skipped.,1764,No descendants found.
✅ UPDATED in military_events table,1765,descendant_count=1
✅ UPDATED in military_events table,1769,descendant_count=1
✅ UPDATED in military_events table,1831,descendant_count=1
✅ UPDATED in military_events table,1848,descendant_count=1
✅ UPDATED in military_events table,1932,descendant_count=1
✅ UPDATED in military_events table,1955,descendant_count=1
✅ UPDATED in military_events table,1990,descendant_count=1
✅ UPDATED in military_events table,1998,descendant_count=1
✅ UPDATED in military_events table,2021,descendant_count=1
✅ UPDATED in military_events table,2027,descendant_count=1
✅ UPDATED in military_events table,2036,descendant_count=1
✅ UPDATED in military_events table,2058,descendant_count=1
✅ UPDATED in military_events table,2075,descendant_count=1
✅ UPDATED in military_events table,2114,descendant_count=1
✅ UPDATED in military_events table,2124,descendant_count=1
✅ UPDATED in military_events table,2132,descendant_count=1
✅ UPDATED in military_events table,2136,descendant_count=1
✅ UPDATED in military_events table,2155,descendant_count=1
✅ UPDATED in military_events table,2163,descendant_count=1
✅ UPDATED in military_events table,2166,descendant_count=1
✅ UPDATED in military_events table,2171,descendant_count=1
✅ UPDATED in military_events table,2178,descendant_count=1
✅ UPDATED in military_events table,2186,descendant_count=1
✅ UPDATED in military_events table,2188,descendant_count=1
✅ UPDATED in military_events table,2204,descendant_count=1
✅ UPDATED in military_events table,2231,descendant_count=1
✅ UPDATED in military_events table,2242,descendant_count=1
✅ UPDATED in military_events table,2259,descendant_count=1
✅ UPDATED in military_events table,2267,descendant_count=1
✅ UPDATED in military_events table,2341,descendant_count=1
✅ UPDATED in military_events table,2350,descendant_count=1
 update_descendant_counts skipped.,2409,No descendants found.
✅ UPDATED in military_events table,2410,descendant_count=1
✅ UPDATED in military_events table,2421,descendant_count=1
✅ UPDATED in military_events table,2477,descendant_count=1
✅ UPDATED in military_events table,2492,descendant_count=1
✅ UPDATED in military_events table,2506,descendant_count=1
✅ UPDATED in military_events table,2508,descendant_count=1
✅ UPDATED in military_events table,2526,descendant_count=1
✅ UPDATED in military_events table,2528,descendant_count=1
✅ UPDATED in military_events table,2543,descendant_count=1
✅ UPDATED in military_events table,2549,descendant_count=1
✅ UPDATED in military_events table,2564,descendant_count=1
✅ UPDATED in military_events table,2583,descendant_count=1
✅ UPDATED in military_events table,2603,descendant_count=1
✅ UPDATED in military_events table,2605,descendant_count=1
✅ UPDATED in military_events table,2617,descendant_count=1
✅ UPDATED in military_events table,2651,descendant_count=1
✅ UPDATED in military_events table,2664,descendant_count=1
✅ UPDATED in military_events table,2699,descendant_count=1
✅ UPDATED in military_events table,2718,descendant_count=1
✅ UPDATED in military_events table,2741,descendant_count=1
✅ UPDATED in military_events table,2765,descendant_count=1
✅ UPDATED in military_events table,2768,descendant_count=1
✅ UPDATED in military_events table,2830,descendant_count=1
✅ UPDATED in military_events table,2832,descendant_count=1
✅ UPDATED in military_events table,2847,descendant_count=1
✅ UPDATED in military_events table,2921,descendant_count=1
✅ UPDATED in military_events table,2985,descendant_count=1
✅ UPDATED in military_events table,3064,descendant_count=1
✅ UPDATED in military_events table,3076,descendant_count=1
✅ UPDATED in military_events table,3195,descendant_count=1
✅ UPDATED in military_events table,3248,descendant_count=1
✅ UPDATED in military_events table,3250,descendant_count=1
✅ UPDATED in military_events table,3259,descendant_count=1
✅ UPDATED in military_events table,3271,descendant_count=1
✅ UPDATED in military_events table,3288,descendant_count=1
✅ UPDATED in military_events table,3290,descendant_count=1
✅ UPDATED in military_events table,3295,descendant_count=1
✅ UPDATED in military_events table,3378,descendant_count=1
✅ UPDATED in military_events table,3425,descendant_count=1
✅ UPDATED in military_events table,3459,descendant_count=1
✅ UPDATED in military_events table,3503,descendant_count=1
✅ UPDATED in military_events table,3518,descendant_count=1
✅ UPDATED in military_events table,3538,descendant_count=1
✅ UPDATED in military_events table,3545,descendant_count=1
✅ UPDATED in military_events table,3556,descendant_count=1
✅ UPDATED in military_events table,3596,descendant_count=1
✅ UPDATED in military_events table,3604,descendant_count=1
✅ UPDATED in military_events table,3607,descendant_count=1
✅ UPDATED in military_events table,3641,descendant_count=1
✅ UPDATED in military_events table,3643,descendant_count=1
✅ UPDATED in military_events table,3649,descendant_count=1
✅ UPDATED in military_events table,3684,descendant_count=1
✅ UPDATED in military_events table,3697,descendant_count=1
✅ UPDATED in military_events table,3713,descendant_count=1
✅ UPDATED in military_events table,3720,descendant_count=1
✅ UPDATED in military_events table,3743,descendant_count=1
✅ UPDATED in military_events table,3752,descendant_count=1
✅ UPDATED in military_events table,3800,descendant_count=1
✅ UPDATED in military_events table,3802,descendant_count=1
✅ UPDATED in military_events table,3925,descendant_count=1
✅ UPDATED in military_events table,3976,descendant_count=1
✅ UPDATED in military_events table,3992,descendant_count=1
✅ UPDATED in military_events table,4084,descendant_count=1
✅ UPDATED in military_events table,4087,descendant_count=1
✅ UPDATED in military_events table,4115,descendant_count=1
✅ UPDATED in military_events table,4118,descendant_count=1
✅ UPDATED in military_events table,4146,descendant_count=1
✅ UPDATED in military_events table,4153,descendant_count=1
✅ UPDATED in military_events table,4155,descendant_count=1
✅ UPDATED in military_events table,4157,descendant_count=1
✅ UPDATED in military_events table,4159,descendant_count=1
✅ UPDATED in military_events table,4162,descendant_count=1
✅ UPDATED in military_events table,4194,descendant_count=1
✅ UPDATED in military_events table,4199,descendant_count=1
✅ UPDATED in military_events table,4212,descendant_count=1
✅ UPDATED in military_events table,4214,descendant_count=1
✅ UPDATED in military_events table,4217,descendant_count=1
✅ UPDATED in military_events table,4219,descendant_count=1
✅ UPDATED in military_events table,4228,descendant_count=1
✅ UPDATED in military_events table,4295,descendant_count=1
✅ UPDATED in military_events table,4303,descendant_count=1
✅ UPDATED in military_events table,4413,descendant_count=1
✅ UPDATED in military_events table,4417,descendant_count=1
✅ UPDATED in military_events table,4419,descendant_count=1
✅ UPDATED in military_events table,4435,descendant_count=1
✅ UPDATED in military_events table,4492,descendant_count=1
✅ UPDATED in military_events table,4499,descendant_count=1
✅ UPDATED in military_events table,4546,descendant_count=1
✅ UPDATED in military_events table,4597,descendant_count=1
✅ UPDATED in military_events table,4606,descendant_count=1
✅ UPDATED in military_events table,4615,descendant_count=1
✅ UPDATED in military_events table,4694,descendant_count=1
✅ UPDATED in military_events table,4700,descendant_count=1
✅ UPDATED in military_events table,4781,descendant_count=1
✅ UPDATED in military_events table,4793,descendant_count=1
✅ UPDATED in military_events table,4799,descendant_count=1
✅ UPDATED in military_events table,4819,descendant_count=1
✅ UPDATED in military_events table,4828,descendant_count=1
✅ UPDATED in military_events table,4857,descendant_count=1
✅ UPDATED in military_events table,4873,descendant_count=1
✅ UPDATED in military_events table,4876,descendant_count=1
✅ UPDATED in military_events table,4915,descendant_count=1
✅ UPDATED in military_events table,4954,descendant_count=1
✅ UPDATED in military_events table,4971,descendant_count=1
✅ UPDATED in military_events table,5167,descendant_count=1
✅ UPDATED in military_events table,5299,descendant_count=1
✅ UPDATED in military_events table,5398,descendant_count=1
✅ UPDATED in military_events table,5442,descendant_count=1
✅ UPDATED in military_events table,5528,descendant_count=1
✅ UPDATED in military_events table,5530,descendant_count=1
✅ UPDATED in military_events table,5536,descendant_count=1
✅ UPDATED in military_events table,5590,descendant_count=1
✅ UPDATED in military_events table,5630,descendant_count=1
✅ UPDATED in military_events table,5671,descendant_count=1
✅ UPDATED in military_events table,5686,descendant_count=1
✅ UPDATED in military_events table,5712,descendant_count=1
✅ UPDATED in military_events table,5750,descendant_count=1
✅ UPDATED in military_events table,5753,descendant_count=1
✅ UPDATED in military_events table,5758,descendant_count=1
✅ UPDATED in military_events table,5790,descendant_count=1
✅ UPDATED in military_events table,5815,descendant_count=1
✅ UPDATED in military_events table,5864,descendant_count=1
✅ UPDATED in military_events table,5874,descendant_count=1
✅ UPDATED in military_events table,5938,descendant_count=1
✅ UPDATED in military_events table,5964,descendant_count=1
✅ UPDATED in military_events table,5985,descendant_count=1
✅ UPDATED in military_events table,6043,descendant_count=1
✅ UPDATED in military_events table,6046,descendant_count=1
✅ UPDATED in military_events table,6066,descendant_count=1
✅ UPDATED in military_events table,6070,descendant_count=1
✅ UPDATED in military_events table,6097,descendant_count=1
✅ UPDATED in military_events table,6101,descendant_count=1
✅ UPDATED in military_events table,6204,descendant_count=1
✅ UPDATED in military_events table,6221,descendant_count=1
✅ UPDATED in military_events table,6244,descendant_count=1
✅ UPDATED in military_events table,6283,descendant_count=1
✅ UPDATED in military_events table,6362,descendant_count=1
✅ UPDATED in military_events table,6472,descendant_count=1
✅ UPDATED in military_events table,6486,descendant_count=1
✅ UPDATED in military_events table,6497,descendant_count=1
✅ UPDATED in military_events table,6542,descendant_count=1
✅ UPDATED in military_events table,6544,descendant_count=1
✅ UPDATED in military_events table,6556,descendant_count=1
✅ UPDATED in military_events table,6694,descendant_count=1
✅ UPDATED in military_events table,6701,descendant_count=1
