Result,name,Context
fit_descendant_coords updated center (mean).,7076,"lon=3.061297407333333, lat=36.778692592"
✅ UPDATED in military_events table,7360,"lon=4.4747222220000005, lat=8.413796296"
fit_descendant_coords updated center (mean).,7360,"lon=4.4747222220000005, lat=8.413796296"
✅ UPDATED in military_events table,7560,"lon=8.950346666666666, lat=46.32987333333333"
fit_descendant_coords updated center (mean).,7560,"lon=8.950346666666666, lat=46.32987333333333"
✅ UPDATED in military_events table,7567,"lon=5.647131111333334, lat=40.67038148133333"
fit_descendant_coords updated center (mean).,7567,"lon=5.647131111333334, lat=40.67038148133333"
✅ UPDATED in military_events table,7861,"lon=-22.16527135533333, lat=18.184014492333333"
fit_descendant_coords updated center (mean).,7861,"lon=-22.16527135533333, lat=18.184014492333333"
✅ UPDATED in military_events table,7899,"lon=21.113696296666664, lat=52.18665185333333"
fit_descendant_coords updated center (mean).,7899,"lon=21.113696296666664, lat=52.18665185333333"
✅ UPDATED in military_events table,8021,"lon=9.169763333333334, lat=42.65043333333333"
fit_descendant_coords updated center (mean).,8021,"lon=9.169763333333334, lat=42.65043333333333"
✅ UPDATED in military_events table,8056,"lon=7.315646666666667, lat=46.750072223333326"
fit_descendant_coords updated center (mean).,8056,"lon=7.315646666666667, lat=46.750072223333326"
✅ UPDATED in military_events table,8062,"lon=-69.36288866666668, lat=25.47351833333333"
fit_descendant_coords updated center (mean).,8062,"lon=-69.36288866666668, lat=25.47351833333333"
✅ UPDATED in military_events table,8180,"lon=4.8003740740000005, lat=51.174159259"
fit_descendant_coords updated center (mean).,8180,"lon=4.8003740740000005, lat=51.174159259"
✅ UPDATED in military_events table,8900,"lon=-57.828333334, lat=-34.399907406666664"
fit_descendant_coords updated center (mean).,8900,"lon=-57.828333334, lat=-34.399907406666664"
✅ UPDATED in military_events table,8904,"lon=-56.47064814766667, lat=-32.091388888666664"
fit_descendant_coords updated center (mean).,8904,"lon=-56.47064814766667, lat=-32.091388888666664"
✅ UPDATED in military_events table,9066,"lon=79.62740000166667, lat=29.564098051666665"
fit_descendant_coords updated center (mean).,9066,"lon=79.62740000166667, lat=29.564098051666665"
✅ UPDATED in military_events table,9115,"lon=74.522462964, lat=20.232259260666666"
fit_descendant_coords updated center (mean).,9115,"lon=74.522462964, lat=20.232259260666666"
✅ UPDATED in military_events table,9291,"lon=62.23779351833334, lat=35.77080926"
fit_descendant_coords updated center (mean).,9291,"lon=62.23779351833334, lat=35.77080926"
✅ UPDATED in military_events table,9296,"lon=5.416574073666667, lat=51.151481481"
fit_descendant_coords updated center (mean).,9296,"lon=5.416574073666667, lat=51.151481481"
✅ UPDATED in military_events table,9585,"lon=-5.834537036666667, lat=33.993240740333334"
fit_descendant_coords updated center (mean).,9585,"lon=-5.834537036666667, lat=33.993240740333334"
✅ UPDATED in military_events table,9594,"lon=173.930662963, lat=-35.323894444"
fit_descendant_coords updated center (mean).,9594,"lon=173.930662963, lat=-35.323894444"
✅ UPDATED in military_events table,9748,"lon=70.48842592533333, lat=42.78203703666667"
fit_descendant_coords updated center (mean).,9748,"lon=70.48842592533333, lat=42.78203703666667"
✅ UPDATED in military_events table,10291,"lon=-77.18525666666666, lat=39.77518"
fit_descendant_coords updated center (mean).,10291,"lon=-77.18525666666666, lat=39.77518"
✅ UPDATED in military_events table,10617,"lon=2.253333333, lat=48.86398148133333"
fit_descendant_coords updated center (mean).,10617,"lon=2.253333333, lat=48.86398148133333"
✅ UPDATED in military_events table,10752,"lon=47.26666666666667, lat=7.1000000000000005"
fit_descendant_coords updated center (mean).,10752,"lon=47.26666666666667, lat=7.1000000000000005"
✅ UPDATED in military_events table,10788,"lon=39.22018518466667, lat=14.105370369666666"
fit_descendant_coords updated center (mean).,10788,"lon=39.22018518466667, lat=14.105370369666666"
✅ UPDATED in military_events table,10844,"lon=28.098016667333336, lat=-19.113799998333334"
fit_descendant_coords updated center (mean).,10844,"lon=28.098016667333336, lat=-19.113799998333334"
✅ UPDATED in military_events table,11091,"lon=15.786852962666666, lat=30.111572962666667"
fit_descendant_coords updated center (mean).,11091,"lon=15.786852962666666, lat=30.111572962666667"
✅ UPDATED in military_events table,11273,"lon=8.9919444445, lat=46.861944443999995"
fit_descendant_coords updated center (mean).,11273,"lon=8.9919444445, lat=46.861944443999995"
✅ UPDATED in military_events table,11496,"lon=25.149999999333335, lat=49.600185184666664"
fit_descendant_coords updated center (mean).,11496,"lon=25.149999999333335, lat=49.600185184666664"
✅ UPDATED in military_events table,11892,"lon=128.000758, lat=50.364025"
fit_descendant_coords updated center (mean).,11892,"lon=128.000758, lat=50.364025"
✅ UPDATED in military_events table,11970,"lon=22.353055666666666, lat=51.84761866666667"
fit_descendant_coords updated center (mean).,11970,"lon=22.353055666666666, lat=51.84761866666667"
✅ UPDATED in military_events table,12008,"lon=13.366666666, lat=52.516666666"
fit_descendant_coords updated center (mean).,12008,"lon=13.366666666, lat=52.516666666"
✅ UPDATED in military_events table,12047,"lon=37.70311481466666, lat=37.267168518"
fit_descendant_coords updated center (mean).,12047,"lon=37.70311481466666, lat=37.267168518"
✅ UPDATED in military_events table,12340,"lon=-3.8108333333333335, lat=40.43055555333333"
fit_descendant_coords updated center (mean).,12340,"lon=-3.8108333333333335, lat=40.43055555333333"
✅ UPDATED in military_events table,12372,"lon=2.3131404813333334, lat=41.73050366666667"
fit_descendant_coords updated center (mean).,12372,"lon=2.3131404813333334, lat=41.73050366666667"
✅ UPDATED in military_events table,12447,"lon=20.913539459000003, lat=52.21853271466667"
fit_descendant_coords updated center (mean).,12447,"lon=20.913539459000003, lat=52.21853271466667"
✅ UPDATED in military_events table,12692,"lon=117.56202, lat=34.816151111"
fit_descendant_coords updated center (mean).,12692,"lon=117.56202, lat=34.816151111"
✅ UPDATED in military_events table,12720,"lon=98.69238, lat=24.59362"
fit_descendant_coords updated center (mean).,12720,"lon=98.69238, lat=24.59362"
✅ UPDATED in military_events table,12728,"lon=19.910555553333335, lat=40.37425925666667"
fit_descendant_coords updated center (mean).,12728,"lon=19.910555553333335, lat=40.37425925666667"
✅ UPDATED in military_events table,12774,"lon=20.971511110999998, lat=52.1880466665"
fit_descendant_coords updated center (mean).,12774,"lon=20.971511110999998, lat=52.1880466665"
✅ UPDATED in military_events table,12825,"lon=-1.5312962963333334, lat=51.578518518"
fit_descendant_coords updated center (mean).,12825,"lon=-1.5312962963333334, lat=51.578518518"
✅ UPDATED in military_events table,12848,"lon=-0.9253703699999999, lat=49.27379629766667"
fit_descendant_coords updated center (mean).,12848,"lon=-0.9253703699999999, lat=49.27379629766667"
✅ UPDATED in military_events table,12916,"lon=21.320011111, lat=55.125544444333336"
fit_descendant_coords updated center (mean).,12916,"lon=21.320011111, lat=55.125544444333336"
✅ UPDATED in military_events table,12922,"lon=14.445196293333334, lat=50.08017407333333"
fit_descendant_coords updated center (mean).,12922,"lon=14.445196293333334, lat=50.08017407333333"
✅ UPDATED in military_events table,12998,"lon=5.27734537, lat=51.86837685333333"
fit_descendant_coords updated center (mean).,12998,"lon=5.27734537, lat=51.86837685333333"
✅ UPDATED in military_events table,13133,"lon=13.643166666666666, lat=41.645874074"
fit_descendant_coords updated center (mean).,13133,"lon=13.643166666666666, lat=41.645874074"
✅ UPDATED in military_events table,13167,"lon=3.783261, lat=50.89087840733333"
fit_descendant_coords updated center (mean).,13167,"lon=3.783261, lat=50.89087840733333"
✅ UPDATED in military_events table,13279,"lon=17.788643055500003, lat=43.565501388499996"
fit_descendant_coords updated center (mean).,13279,"lon=17.788643055500003, lat=43.565501388499996"
✅ UPDATED in military_events table,13283,"lon=18.749444666666665, lat=43.003426147999996"
fit_descendant_coords updated center (mean).,13283,"lon=18.749444666666665, lat=43.003426147999996"
✅ UPDATED in military_events table,13485,"lon=155.90537074033332, lat=-6.517221481333333"
fit_descendant_coords updated center (mean).,13485,"lon=155.90537074033332, lat=-6.517221481333333"
✅ UPDATED in military_events table,13565,"lon=123.902, lat=10.293"
fit_descendant_coords updated center (mean).,13565,"lon=123.902, lat=10.293"
✅ UPDATED in military_events table,13569,"lon=123.68037037033334, lat=14.309444444333332"
fit_descendant_coords updated center (mean).,13569,"lon=123.68037037033334, lat=14.309444444333332"
✅ UPDATED in military_events table,13677,"lon=14.107496296666666, lat=37.080433334666665"
fit_descendant_coords updated center (mean).,13677,"lon=14.107496296666666, lat=37.080433334666665"
✅ UPDATED in military_events table,13775,"lon=3.6311111110000005, lat=51.50206666666667"
fit_descendant_coords updated center (mean).,13775,"lon=3.6311111110000005, lat=51.50206666666667"
✅ UPDATED in military_events table,13940,"lon=102.19536111066667, lat=3.407677407"
fit_descendant_coords updated center (mean).,13940,"lon=102.19536111066667, lat=3.407677407"
✅ UPDATED in military_events table,14063,"lon=54.935901314666665, lat=18.22502201833333"
fit_descendant_coords updated center (mean).,14063,"lon=54.935901314666665, lat=18.22502201833333"
✅ UPDATED in military_events table,14285,"lon=102.71, lat=19.043333333333333"
fit_descendant_coords updated center (mean).,14285,"lon=102.71, lat=19.043333333333333"
✅ UPDATED in military_events table,14335,"lon=104.97367592566667, lat=12.189861110999999"
fit_descendant_coords updated center (mean).,14335,"lon=104.97367592566667, lat=12.189861110999999"
✅ UPDATED in military_events table,14366,"lon=106.71364814799999, lat=10.852629629333334"
fit_descendant_coords updated center (mean).,14366,"lon=106.71364814799999, lat=10.852629629333334"
✅ UPDATED in military_events table,14478,"lon=-90.25, lat=15.5"
fit_descendant_coords updated center (mean).,14478,"lon=-90.25, lat=15.5"
✅ UPDATED in military_events table,14503,"lon=30.266288888666665, lat=40.667496296"
fit_descendant_coords updated center (mean).,14503,"lon=30.266288888666665, lat=40.667496296"
✅ UPDATED in military_events table,14526,"lon=-88.662111111, lat=14.036111110999999"
fit_descendant_coords updated center (mean).,14526,"lon=-88.662111111, lat=14.036111110999999"
✅ UPDATED in military_events table,14787,"lon=67.07101851833333, lat=33.521944444333336"
fit_descendant_coords updated center (mean).,14787,"lon=67.07101851833333, lat=33.521944444333336"
✅ UPDATED in military_events table,14790,"lon=66.73083333299999, lat=33.33092592566667"
fit_descendant_coords updated center (mean).,14790,"lon=66.73083333299999, lat=33.33092592566667"
✅ UPDATED in military_events table,14873,"lon=74.36618266633333, lat=33.866338333333324"
fit_descendant_coords updated center (mean).,14873,"lon=74.36618266633333, lat=33.866338333333324"
✅ UPDATED in military_events table,15147,"lon=19.816478481333334, lat=20.675777851666666"
fit_descendant_coords updated center (mean).,15147,"lon=19.816478481333334, lat=20.675777851666666"
✅ UPDATED in military_events table,15196,"lon=50.66981481366667, lat=27.248425927"
fit_descendant_coords updated center (mean).,15196,"lon=50.66981481366667, lat=27.248425927"
✅ UPDATED in military_events table,15339,"lon=42.669444444, lat=42.104166666666664"
fit_descendant_coords updated center (mean).,15339,"lon=42.669444444, lat=42.104166666666664"
✅ UPDATED in military_events table,15585,"lon=17.795448148000002, lat=43.872222222"
fit_descendant_coords updated center (mean).,15585,"lon=17.795448148000002, lat=43.872222222"
✅ UPDATED in military_events table,16002,"lon=26.686980851666664, lat=13.603487148"
fit_descendant_coords updated center (mean).,16002,"lon=26.686980851666664, lat=13.603487148"
✅ UPDATED in military_events table,16066,"lon=34.41866666666667, lat=31.465333333333334"
fit_descendant_coords updated center (mean).,16066,"lon=34.41866666666667, lat=31.465333333333334"
✅ UPDATED in military_events table,16354,"lon=38.880185184666665, lat=36.675924382333335"
fit_descendant_coords updated center (mean).,16354,"lon=38.880185184666665, lat=36.675924382333335"
✅ UPDATED in military_events table,16360,"lon=36.41657333333333, lat=33.56416666666667"
fit_descendant_coords updated center (mean).,16360,"lon=36.41657333333333, lat=33.56416666666667"
✅ UPDATED in military_events table,16510,"lon=36.303055555, lat=33.474166666"
fit_descendant_coords updated center (mean).,16510,"lon=36.303055555, lat=33.474166666"
✅ UPDATED in military_events table,16702,"lon=36.65, lat=33.027777777666664"
fit_descendant_coords updated center (mean).,16702,"lon=36.65, lat=33.027777777666664"
✅ UPDATED in military_events table,16871,"lon=0.46002000000000004, lat=16.078733333333336"
fit_descendant_coords updated center (mean).,16871,"lon=0.46002000000000004, lat=16.078733333333336"
✅ UPDATED in military_events table,25373,"lon=106.2, lat=11.483333333"
fit_descendant_coords updated center (mean).,25373,"lon=106.2, lat=11.483333333"
✅ UPDATED in military_events table,26703,"lon=135.51519777766669, lat=34.68474074066667"
fit_descendant_coords updated center (mean).,26703,"lon=135.51519777766669, lat=34.68474074066667"
✅ UPDATED in military_events table,27296,"lon=30.451728733, lat=55.026292108"
fit_descendant_coords updated center (mean).,27296,"lon=30.451728733, lat=55.026292108"
✅ UPDATED in military_events table,27629,"lon=18.743148, lat=53.504629333333334"
fit_descendant_coords updated center (mean).,27629,"lon=18.743148, lat=53.504629333333334"
✅ UPDATED in military_events table,28880,"lon=27.794444443999996, lat=39.58333333266666"
fit_descendant_coords updated center (mean).,28880,"lon=27.794444443999996, lat=39.58333333266666"
✅ UPDATED in military_events table,29385,"lon=3.0299639, lat=39.81446813333333"
fit_descendant_coords updated center (mean).,29385,"lon=3.0299639, lat=39.81446813333333"
✅ UPDATED in military_events table,29454,"lon=40.27, lat=35.15"
fit_descendant_coords updated center (mean).,29454,"lon=40.27, lat=35.15"
✅ UPDATED in military_events table,29741,"lon=8.12740741, lat=49.45731481666667"
fit_descendant_coords updated center (mean).,29741,"lon=8.12740741, lat=49.45731481666667"
✅ UPDATED in military_events table,29789,"lon=-79.17566666666666, lat=43.399033333333335"
fit_descendant_coords updated center (mean).,29789,"lon=-79.17566666666666, lat=43.399033333333335"
fit_descendant_coords skipped.,29805,No valid descendant coordinates found.
✅ UPDATED in military_events table,30077,"lon=17.92425482166667, lat=44.309562889333336"
fit_descendant_coords updated center (mean).,30077,"lon=17.92425482166667, lat=44.309562889333336"
✅ UPDATED in military_events table,30081,"lon=-2.3880405, lat=39.440542"
fit_descendant_coords updated center (mean).,30081,"lon=-2.3880405, lat=39.440542"
✅ UPDATED in military_events table,30087,"lon=102.158333333, lat=7.558333335"
fit_descendant_coords updated center (mean).,30087,"lon=102.158333333, lat=7.558333335"
 fit_descendants_data skipped.,30167,No descendants found.
✅ UPDATED in military_events table,30189,"lon=23.589259259000002, lat=38.09592592533334"
fit_descendant_coords updated center (mean).,30189,"lon=23.589259259000002, lat=38.09592592533334"
 fit_descendants_data skipped.,30216,No descendants found.
 fit_descendants_data skipped.,30299,No descendants found.
✅ UPDATED in military_events table,30310,"lon=170.261166665, lat=5.893333335"
fit_descendant_coords updated center (mean).,30310,"lon=170.261166665, lat=5.893333335"
✅ UPDATED in military_events table,30322,"lon=34.97888888733333, lat=31.999074036666666"
fit_descendant_coords updated center (mean).,30322,"lon=34.97888888733333, lat=31.999074036666666"
✅ UPDATED in military_events table,30339,"lon=11.935512, lat=46.796319"
fit_descendant_coords updated center (mean).,30339,"lon=11.935512, lat=46.796319"
✅ UPDATED in military_events table,30340,"lon=39.15768518466667, lat=15.115277777333333"
fit_descendant_coords updated center (mean).,30340,"lon=39.15768518466667, lat=15.115277777333333"
✅ UPDATED in military_events table,30464,"lon=80.03333333, lat=9.66666667"
fit_descendant_coords updated center (mean).,30464,"lon=80.03333333, lat=9.66666667"
✅ UPDATED in military_events table,30484,"lon=2.71389037, lat=42.16574074"
fit_descendant_coords updated center (mean).,30484,"lon=2.71389037, lat=42.16574074"
✅ UPDATED in military_events table,30505,"lon=6.0356603333333325, lat=47.05706733333333"
fit_descendant_coords updated center (mean).,30505,"lon=6.0356603333333325, lat=47.05706733333333"
✅ UPDATED in military_events table,30526,"lon=-89.21899166633334, lat=14.529815740333333"
fit_descendant_coords updated center (mean).,30526,"lon=-89.21899166633334, lat=14.529815740333333"
✅ UPDATED in military_events table,30539,"lon=83.132772222, lat=43.440597223500006"
fit_descendant_coords updated center (mean).,30539,"lon=83.132772222, lat=43.440597223500006"
✅ UPDATED in military_events table,30584,"lon=5.357500001000001, lat=51.593981480000004"
fit_descendant_coords updated center (mean).,30584,"lon=5.357500001000001, lat=51.593981480000004"
✅ UPDATED in military_events table,30587,"lon=17.286624036666666, lat=49.98020552"
fit_descendant_coords updated center (mean).,30587,"lon=17.286624036666666, lat=49.98020552"
✅ UPDATED in military_events table,30688,"lon=48.686822222, lat=32.16345555549999"
fit_descendant_coords updated center (mean).,30688,"lon=48.686822222, lat=32.16345555549999"
✅ UPDATED in military_events table,31061,"lon=-7.651019629333334, lat=33.27046296266667"
fit_descendant_coords updated center (mean).,31061,"lon=-7.651019629333334, lat=33.27046296266667"
✅ UPDATED in military_events table,13,"lon=28.210133749500002, lat=59.372272777000006"
fit_descendant_coords updated center (mean).,13,"lon=28.210133749500002, lat=59.372272777000006"
✅ UPDATED in military_events table,165,"lon=10.295, lat=45.111666665"
fit_descendant_coords updated center (mean).,165,"lon=10.295, lat=45.111666665"
✅ UPDATED in military_events table,170,"lon=6.161111111, lat=50.6576388885"
fit_descendant_coords updated center (mean).,170,"lon=6.161111111, lat=50.6576388885"
✅ UPDATED in military_events table,182,"lon=22.800034150000002, lat=43.010655922"
fit_descendant_coords updated center (mean).,182,"lon=22.800034150000002, lat=43.010655922"
✅ UPDATED in military_events table,223,"lon=35.25422222, lat=33.190055555"
fit_descendant_coords updated center (mean).,223,"lon=35.25422222, lat=33.190055555"
✅ UPDATED in military_events table,251,"lon=3.6825, lat=56.459"
fit_descendant_coords updated center (mean).,251,"lon=3.6825, lat=56.459"
✅ UPDATED in military_events table,368,"lon=22.4913888905, lat=36.964166668000004"
fit_descendant_coords updated center (mean).,368,"lon=22.4913888905, lat=36.964166668000004"
✅ UPDATED in military_events table,371,"lon=106.70359083299999, lat=49.116650722"
fit_descendant_coords updated center (mean).,371,"lon=106.70359083299999, lat=49.116650722"
✅ UPDATED in military_events table,392,"lon=6.166666666, lat=51.366666666"
fit_descendant_coords updated center (mean).,392,"lon=6.166666666, lat=51.366666666"
✅ UPDATED in military_events table,412,"lon=13.4516736665, lat=41.8995986665"
fit_descendant_coords updated center (mean).,412,"lon=13.4516736665, lat=41.8995986665"
✅ UPDATED in military_events table,425,"lon=-80.54, lat=8.24"
fit_descendant_coords updated center (mean).,425,"lon=-80.54, lat=8.24"
✅ UPDATED in military_events table,446,"lon=75.018455555, lat=16.740504166"
fit_descendant_coords updated center (mean).,446,"lon=75.018455555, lat=16.740504166"
✅ UPDATED in military_events table,571,"lon=-67.466944445, lat=-16.455"
fit_descendant_coords updated center (mean).,571,"lon=-67.466944445, lat=-16.455"
✅ UPDATED in military_events table,618,"lon=140.512958333, lat=37.798569444"
fit_descendant_coords updated center (mean).,618,"lon=140.512958333, lat=37.798569444"
✅ UPDATED in military_events table,661,"lon=30.1286166665, lat=38.5429"
fit_descendant_coords updated center (mean).,661,"lon=30.1286166665, lat=38.5429"
✅ UPDATED in military_events table,707,"lon=22.428524, lat=37.464359"
fit_descendant_coords updated center (mean).,707,"lon=22.428524, lat=37.464359"
✅ UPDATED in military_events table,834,"lon=12.0931, lat=60.1823"
fit_descendant_coords updated center (mean).,834,"lon=12.0931, lat=60.1823"
✅ UPDATED in military_events table,902,"lon=26.932772221999997, lat=48.20735"
fit_descendant_coords updated center (mean).,902,"lon=26.932772221999997, lat=48.20735"
✅ UPDATED in military_events table,963,"lon=43.96265, lat=41.4257"
fit_descendant_coords updated center (mean).,963,"lon=43.96265, lat=41.4257"
✅ UPDATED in military_events table,998,"lon=8.240986, lat=45.1445967775"
fit_descendant_coords updated center (mean).,998,"lon=8.240986, lat=45.1445967775"
✅ UPDATED in military_events table,1056,"lon=22.7230391665, lat=46.352153333000004"
fit_descendant_coords updated center (mean).,1056,"lon=22.7230391665, lat=46.352153333000004"
✅ UPDATED in military_events table,1114,"lon=29.93496655, lat=68.18215231650001"
fit_descendant_coords updated center (mean).,1114,"lon=29.93496655, lat=68.18215231650001"
✅ UPDATED in military_events table,1128,"lon=29.978055554999997, lat=59.874444444000005"
fit_descendant_coords updated center (mean).,1128,"lon=29.978055554999997, lat=59.874444444000005"
✅ UPDATED in military_events table,1137,"lon=35.093888887999995, lat=54.375555555"
fit_descendant_coords updated center (mean).,1137,"lon=35.093888887999995, lat=54.375555555"
✅ UPDATED in military_events table,1166,"lon=38.1, lat=45.2666666665"
fit_descendant_coords updated center (mean).,1166,"lon=38.1, lat=45.2666666665"
✅ UPDATED in military_events table,1218,"lon=19.151527777, lat=49.12"
fit_descendant_coords updated center (mean).,1218,"lon=19.151527777, lat=49.12"
✅ UPDATED in military_events table,1250,"lon=24.524983333, lat=58.199983333000006"
fit_descendant_coords updated center (mean).,1250,"lon=24.524983333, lat=58.199983333000006"
✅ UPDATED in military_events table,1260,"lon=18.380416666499997, lat=47.1741666665"
fit_descendant_coords updated center (mean).,1260,"lon=18.380416666499997, lat=47.1741666665"
✅ UPDATED in military_events table,1264,"lon=19.511111055500002, lat=52.677499999999995"
fit_descendant_coords updated center (mean).,1264,"lon=19.511111055500002, lat=52.677499999999995"
✅ UPDATED in military_events table,1269,"lon=17.113833149999998, lat=54.26201385"
fit_descendant_coords updated center (mean).,1269,"lon=17.113833149999998, lat=54.26201385"
✅ UPDATED in military_events table,1364,"lon=35.223349999999996, lat=31.7804"
fit_descendant_coords updated center (mean).,1364,"lon=35.223349999999996, lat=31.7804"
✅ UPDATED in military_events table,1429,"lon=24.678888886499998, lat=37.6099999975"
fit_descendant_coords updated center (mean).,1429,"lon=24.678888886499998, lat=37.6099999975"
✅ UPDATED in military_events table,1457,"lon=23.651472222, lat=37.942"
fit_descendant_coords updated center (mean).,1457,"lon=23.651472222, lat=37.942"
✅ UPDATED in military_events table,1473,"lon=27.7076388885, lat=37.5870831665"
fit_descendant_coords updated center (mean).,1473,"lon=27.7076388885, lat=37.5870831665"
✅ UPDATED in military_events table,1497,"lon=23.152935611, lat=39.219833111"
fit_descendant_coords updated center (mean).,1497,"lon=23.152935611, lat=39.219833111"
✅ UPDATED in military_events table,1504,"lon=26.077258333, lat=38.38486"
fit_descendant_coords updated center (mean).,1504,"lon=26.077258333, lat=38.38486"
✅ UPDATED in military_events table,1528,"lon=13.610722732, lat=41.351100969"
fit_descendant_coords updated center (mean).,1528,"lon=13.610722732, lat=41.351100969"
✅ UPDATED in military_events table,1697,"lon=21.9523069425, lat=38.3031277755"
fit_descendant_coords updated center (mean).,1697,"lon=21.9523069425, lat=38.3031277755"
✅ UPDATED in military_events table,1758,"lon=20.8229625, lat=38.706298000000004"
fit_descendant_coords updated center (mean).,1758,"lon=20.8229625, lat=38.706298000000004"
fit_descendant_coords skipped.,1762,No valid descendant coordinates found.
✅ UPDATED in military_events table,1768,"lon=32.83869, lat=39.93576"
fit_descendant_coords updated center (mean).,1768,"lon=32.83869, lat=39.93576"
✅ UPDATED in military_events table,1852,"lon=44.96465, lat=42.3831"
fit_descendant_coords updated center (mean).,1852,"lon=44.96465, lat=42.3831"
✅ UPDATED in military_events table,1911,"lon=45.653333333000006, lat=37.4702777775"
fit_descendant_coords updated center (mean).,1911,"lon=45.653333333000006, lat=37.4702777775"
✅ UPDATED in military_events table,1919,"lon=44.0698611105, lat=39.310694444000006"
fit_descendant_coords updated center (mean).,1919,"lon=44.0698611105, lat=39.310694444000006"
✅ UPDATED in military_events table,1929,"lon=43.649583166499994, lat=34.340833277499996"
fit_descendant_coords updated center (mean).,1929,"lon=43.649583166499994, lat=34.340833277499996"
✅ UPDATED in military_events table,1943,"lon=41.931961111, lat=35.106944444"
fit_descendant_coords updated center (mean).,1943,"lon=41.931961111, lat=35.106944444"
✅ UPDATED in military_events table,1957,"lon=40.342777777500004, lat=37.964861111000005"
fit_descendant_coords updated center (mean).,1957,"lon=40.342777777500004, lat=37.964861111000005"
✅ UPDATED in military_events table,2077,"lon=25.3220835, lat=35.061527999999996"
fit_descendant_coords updated center (mean).,2077,"lon=25.3220835, lat=35.061527999999996"
✅ UPDATED in military_events table,2118,"lon=22.7247, lat=45.5056"
fit_descendant_coords updated center (mean).,2118,"lon=22.7247, lat=45.5056"
✅ UPDATED in military_events table,2121,"lon=25.33735, lat=44.7944665"
fit_descendant_coords updated center (mean).,2121,"lon=25.33735, lat=44.7944665"
✅ UPDATED in military_events table,2129,"lon=18.1206944455, lat=41.486805553500005"
fit_descendant_coords updated center (mean).,2129,"lon=18.1206944455, lat=41.486805553500005"
✅ UPDATED in military_events table,2157,"lon=45.3653513885, lat=40.0900486105"
fit_descendant_coords updated center (mean).,2157,"lon=45.3653513885, lat=40.0900486105"
✅ UPDATED in military_events table,2160,"lon=42.615953096, lat=39.452955691"
fit_descendant_coords updated center (mean).,2160,"lon=42.615953096, lat=39.452955691"
fit_descendant_coords skipped.,2269,No valid descendant coordinates found.
✅ UPDATED in military_events table,2412,"lon=122.778311, lat=40.781061"
fit_descendant_coords updated center (mean).,2412,"lon=122.778311, lat=40.781061"
✅ UPDATED in military_events table,2479,"lon=28.306342333, lat=41.8276477775"
fit_descendant_coords updated center (mean).,2479,"lon=28.306342333, lat=41.8276477775"
✅ UPDATED in military_events table,2484,"lon=5.566914499999999, lat=52.525877"
fit_descendant_coords updated center (mean).,2484,"lon=5.566914499999999, lat=52.525877"
✅ UPDATED in military_events table,2522,"lon=47.924983333, lat=34.46665"
fit_descendant_coords updated center (mean).,2522,"lon=47.924983333, lat=34.46665"
✅ UPDATED in military_events table,2571,"lon=127.0, lat=37.5"
fit_descendant_coords updated center (mean).,2571,"lon=127.0, lat=37.5"
✅ UPDATED in military_events table,2579,"lon=15.2386111665, lat=51.333472333"
fit_descendant_coords updated center (mean).,2579,"lon=15.2386111665, lat=51.333472333"
✅ UPDATED in military_events table,2602,"lon=21.08408056, lat=52.50813611"
fit_descendant_coords updated center (mean).,2602,"lon=21.08408056, lat=52.50813611"
✅ UPDATED in military_events table,2840,"lon=10.18, lat=36.800833333"
fit_descendant_coords updated center (mean).,2840,"lon=10.18, lat=36.800833333"
✅ UPDATED in military_events table,2843,"lon=35.414328, lat=33.396429999999995"
fit_descendant_coords updated center (mean).,2843,"lon=35.414328, lat=33.396429999999995"
✅ UPDATED in military_events table,2909,"lon=23.859236445, lat=49.870752665"
fit_descendant_coords updated center (mean).,2909,"lon=23.859236445, lat=49.870752665"
✅ UPDATED in military_events table,2918,"lon=26.435555555, lat=60.129583333"
fit_descendant_coords updated center (mean).,2918,"lon=26.435555555, lat=60.129583333"
✅ UPDATED in military_events table,3113,"lon=12.315416666, lat=48.3445833325"
fit_descendant_coords updated center (mean).,3113,"lon=12.315416666, lat=48.3445833325"
✅ UPDATED in military_events table,3276,"lon=1.361457055, lat=47.459611335"
fit_descendant_coords updated center (mean).,3276,"lon=1.361457055, lat=47.459611335"
✅ UPDATED in military_events table,3377,"lon=38.743888888, lat=38.7925"
fit_descendant_coords updated center (mean).,3377,"lon=38.743888888, lat=38.7925"
✅ UPDATED in military_events table,3381,"lon=5.408055555000001, lat=50.807916666"
fit_descendant_coords updated center (mean).,3381,"lon=5.408055555000001, lat=50.807916666"
✅ UPDATED in military_events table,3494,"lon=106.18950000000001, lat=21.201833333"
fit_descendant_coords updated center (mean).,3494,"lon=106.18950000000001, lat=21.201833333"
✅ UPDATED in military_events table,3530,"lon=19.960198, lat=54.264120000000005"
fit_descendant_coords updated center (mean).,3530,"lon=19.960198, lat=54.264120000000005"
✅ UPDATED in military_events table,3534,"lon=44.6281946665, lat=40.784722"
fit_descendant_coords updated center (mean).,3534,"lon=44.6281946665, lat=40.784722"
✅ UPDATED in military_events table,3540,"lon=34.2825, lat=34.219583333"
fit_descendant_coords updated center (mean).,3540,"lon=34.2825, lat=34.219583333"
✅ UPDATED in military_events table,3601,"lon=13.8523255, lat=43.9973715"
fit_descendant_coords updated center (mean).,3601,"lon=13.8523255, lat=43.9973715"
✅ UPDATED in military_events table,3645,"lon=22.949911111, lat=37.932409722"
